station_id,name,owner,deployment_notes,has_realtime2,has_fiveday2,no_recent_data,preferred_data_source
GDXM6,"Station GDXM6  - Crooked Bayou, Grand Bay Reserve, MS","National Estuarine Research Reserve System
NERRS Weather Station
30.359 N 88.420 W (30°21'33"" N 88°25'12"" W)

Site elevation: sea level
Air temp height: 3.2 m above site elevation
Anemometer height: 4.5 m above site elevation
Barometer elevation: 2.8 m above mean sea level","Owned and maintained by National Estuarine Research Reserve System
NERRS Weather Station
30.359 N 88.420 W (30°21'33"" N 88°25'12"" W)

Site elevation: sea level
Air temp height: 3.2 m above site elevation
Anemometer height: 4.5 m above site elevation
Barometer elevation: 2.8 m above mean sea level",True,True,False,realtime2
GELO1,"Station GELO1  - Geneva on the Lake Light, OH","National Weather Service Eastern Region
GLOS Weather Station
41.859 N 80.975 W (41°51'33"" N 80°58'31"" W)

Site elevation: 177 m above mean sea level
Air temp height: 7.3 m above site elevation
Anemometer height: 8 m above site elevation
Barometer elevation: 185.9 m above mean sea level","Owned and maintained by National Weather Service Eastern Region
GLOS Weather Station
41.859 N 80.975 W (41°51'33"" N 80°58'31"" W)

Site elevation: 177 m above mean sea level
Air temp height: 7.3 m above site elevation
Anemometer height: 8 m above site elevation
Barometer elevation: 185.9 m above mean sea level",True,True,False,realtime2
GEXA2,"Station GEXA2  - George Island, Alaska","Marine Exchange of Alaska
C-MAN Station
58.213 N 136.381 W (58°12'46"" N 136°22'51"" W)

Site elevation: 11 m above mean sea level
Air temp height: 5.5 m above site elevation
Anemometer height: 5.5 m above site elevation
Barometer elevation: 16.5 m above mean sea level","Owned and maintained by Marine Exchange of Alaska
C-MAN Station
58.213 N 136.381 W (58°12'46"" N 136°22'51"" W)

Site elevation: 11 m above mean sea level
Air temp height: 5.5 m above site elevation
Anemometer height: 5.5 m above site elevation
Barometer elevation: 16.5 m above mean sea level",True,True,False,realtime2
GGGC1,"Station GGGC1  - Gallinas Creek, San Francisco Bay Reserve, CA","National Estuarine Research Reserve System
NERRS Water Quality Station
38.016 N 122.509 W (38°0'57"" N 122°30'31"" W)","Owned and maintained by National Estuarine Research Reserve System
NERRS Water Quality Station
38.016 N 122.509 W (38°0'57"" N 122°30'31"" W)",False,False,True,none
GISL1,"Station GISL1  - 8761724 - Grand Isle, LA","NOAA's National Ocean Service
Water Level Observation Network
29.265 N 89.958 W (29°15'53"" N 89°57'27"" W)

Site elevation: 2.7 m above mean sea level
Air temp height: 3.9 m above site elevation
Anemometer height: 6.6 m above site elevation
Barometer elevation: 4.2 m above mean sea level
Sea temp depth: 0.8 m below MLLW","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
29.265 N 89.958 W (29°15'53"" N 89°57'27"" W)

Site elevation: 2.7 m above mean sea level
Air temp height: 3.9 m above site elevation
Anemometer height: 6.6 m above site elevation
Barometer elevation: 4.2 m above mean sea level
Sea temp depth: 0.8 m below MLLW",True,True,False,realtime2
GIXA2,"Station GIXA2  - Guard Island, AK","Marine Exchange of Alaska
C-MAN Station
55.446 N 131.881 W (55°26'47"" N 131°52'52"" W)

Site elevation: 8.8 m above mean sea level
Air temp height: 2.4 m above site elevation
Anemometer height: 2.4 m above site elevation
Barometer elevation: 11.2 m above mean sea level","Owned and maintained by Marine Exchange of Alaska
C-MAN Station
55.446 N 131.881 W (55°26'47"" N 131°52'52"" W)

Site elevation: 8.8 m above mean sea level
Air temp height: 2.4 m above site elevation
Anemometer height: 2.4 m above site elevation
Barometer elevation: 11.2 m above mean sea level",True,True,False,realtime2
GKYF1,"Station GKYF1  - Garden Key, FL","Everglades National Park
Water Quality Station
24.627 N 82.872 W (24°37'38"" N 82°52'20"" W)

Sea temp depth: 1.5 m below MLLW","Owned and maintained by Everglades National Park
Water Quality Station
24.627 N 82.872 W (24°37'38"" N 82°52'20"" W)

Sea temp depth: 1.5 m below MLLW",False,False,True,none
GLLN6,"Station GLLN6  - Galloo Island, NY","National Data Buoy Center
C-MAN Station
VEEP payload
43.890 N 76.450 W (43°53'24"" N 76°27'0"" W)","Owned and maintained by National Data Buoy Center
C-MAN Station
VEEP payload
43.890 N 76.450 W (43°53'24"" N 76°27'0"" W)",False,False,True,none
GLPT2,Station GLPT2  - 021: Galveston Pleasure Pier; Gulf of America,"Texas Coastal Ocean Observing Network
Shorebased Tower
29.300 N 94.794 W (29°17'59"" N 94°47'38"" W)","Owned and maintained by Texas Coastal Ocean Observing Network
Shorebased Tower
29.300 N 94.794 W (29°17'59"" N 94°47'38"" W)",False,False,True,none
GNJT2,"Station GNJT2  - 8771341 - Galveston Bay Entrance (North Jetty), TX","NOAA's National Ocean Service
Water Level Observation Network
29.357 N 94.725 W (29°21'27"" N 94°43'29"" W)

Site elevation: sea level
Air temp height: 10.9 m above site elevation
Anemometer height: 12.1 m above site elevation
Barometer elevation: 7.1 m above mean sea level
Sea temp depth: 1.8 m below MLLW","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
29.357 N 94.725 W (29°21'27"" N 94°43'29"" W)

Site elevation: sea level
Air temp height: 10.9 m above site elevation
Anemometer height: 12.1 m above site elevation
Barometer elevation: 7.1 m above mean sea level
Sea temp depth: 1.8 m below MLLW",True,True,False,realtime2
GOM01,Station GOM01  - Mississippi State University Wave Glider - GOM01,"Mississippi State University
Test station
24.899 N 83.868 W (24°53'58"" N 83°52'5"" W)

Air temp height: 1 m above site elevation
Anemometer height: 1 m above site elevation
Barometer elevation: 1 m above mean sea level","Owned and maintained by Mississippi State University
Test station
24.899 N 83.868 W (24°53'58"" N 83°52'5"" W)

Air temp height: 1 m above site elevation
Anemometer height: 1 m above site elevation
Barometer elevation: 1 m above mean sea level",False,False,True,none
GPOM6,"Station GPOM6  - 8744707 - Gulfport Outer Range, MS","NOAA's National Ocean Service
Water Level Observation Network
30.230 N 88.982 W (30°13'48"" N 88°58'55"" W)

Air temp height: 12.7 m above site elevation
Anemometer height: 13.7 m above site elevation
Barometer elevation: 6.1 m above mean sea level","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
30.230 N 88.982 W (30°13'48"" N 88°58'55"" W)

Air temp height: 12.7 m above site elevation
Anemometer height: 13.7 m above site elevation
Barometer elevation: 6.1 m above mean sea level",False,False,True,none
GPST2,"Station GPST2  - 8771510 - Galveston Pleasure Pier, TX","NOAA's National Ocean Service
Water Level Observation Network
29.285 N 94.788 W (29°17'6"" N 94°47'18"" W)

Air temp height: 7 m above site elevation
Anemometer height: 7 m above site elevation","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
29.285 N 94.788 W (29°17'6"" N 94°47'18"" W)

Air temp height: 7 m above site elevation
Anemometer height: 7 m above site elevation",False,False,True,none
GPTW1,"Station GPTW1  - Grays Point, WA",Unknown,No deployment notes found,False,False,True,none
GPXA2,"Station GPXA2  - Grave Point, AK","Marine Exchange of Alaska
Coastal Marine Station
58.062 N 134.051 W (58°3'44"" N 134°3'4"" W)

Site elevation: 12 m above mean sea level
Air temp height: 6 m above site elevation
Anemometer height: 6 m above site elevation
Barometer elevation: 18 m above mean sea level","Owned and maintained by Marine Exchange of Alaska
Coastal Marine Station
58.062 N 134.051 W (58°3'44"" N 134°3'4"" W)

Site elevation: 12 m above mean sea level
Air temp height: 6 m above site elevation
Anemometer height: 6 m above site elevation
Barometer elevation: 18 m above mean sea level",True,True,False,realtime2
GRBL1,"Station GRBL1  - Grand Isle Blocks, LA / CSI09","Coastal Studies Institute, Louisiana State University
Shorebased Tower
29.101 N 89.978 W (29°6'5"" N 89°58'41"" W)

Air temp height: 10 m above site elevation
Anemometer height: 10 m above site elevation
Barometer elevation: 3 m above mean sea level
Sea temp depth: 1 m below MLLW","Owned and maintained by Coastal Studies Institute, Louisiana State University
Shorebased Tower
29.101 N 89.978 W (29°6'5"" N 89°58'41"" W)

Air temp height: 10 m above site elevation
Anemometer height: 10 m above site elevation
Barometer elevation: 3 m above mean sea level
Sea temp depth: 1 m below MLLW",False,False,True,none
GRIM4,"Station GRIM4  - Granite Island, MI","Northern Michigan University
Weather Station
46.721 N 87.412 W (46°43'14"" N 87°24'43"" W)

Site elevation: 199 m above mean sea level
Air temp height: 11.5 m above site elevation
Anemometer height: 11 m above site elevation
Barometer elevation: 209.5 m above mean sea level","Owned and maintained by Northern Michigan University
Weather Station
46.721 N 87.412 W (46°43'14"" N 87°24'43"" W)

Site elevation: 199 m above mean sea level
Air temp height: 11.5 m above site elevation
Anemometer height: 11 m above site elevation
Barometer elevation: 209.5 m above mean sea level",False,False,True,none
GRMM4,"Station GRMM4  - Grand Marais, MI","National Weather Service Central Region
GLOS Weather Station
46.684 N 85.972 W (46°41'2"" N 85°58'19"" W)

Site elevation: 186 m above mean sea level
Air temp height: 7.9 m above site elevation
Anemometer height: 9 m above site elevation
Barometer elevation: 191.4 m above mean sea level","Owned and maintained by National Weather Service Central Region
GLOS Weather Station
46.684 N 85.972 W (46°41'2"" N 85°58'19"" W)

Site elevation: 186 m above mean sea level
Air temp height: 7.9 m above site elevation
Anemometer height: 9 m above site elevation
Barometer elevation: 191.4 m above mean sea level",True,True,False,realtime2
GRRT2,"Station GRRT2  - 8771486 - Galveston RR Bridge, TX","Texas Coastal Ocean Observing Network
Water Level Observation Network
29.302 N 94.896 W (29°18'8"" N 94°53'47"" W)

Site elevation: 4.8 m above mean sea level
Air temp height: 1.7 m above site elevation
Anemometer height: 3.7 m above site elevation
Barometer elevation: 5.9 m above mean sea level
Sea temp depth: 0.4 m below MLLW","Owned and maintained by Texas Coastal Ocean Observing Network
Water Level Observation Network
29.302 N 94.896 W (29°18'8"" N 94°53'47"" W)

Site elevation: 4.8 m above mean sea level
Air temp height: 1.7 m above site elevation
Anemometer height: 3.7 m above site elevation
Barometer elevation: 5.9 m above mean sea level
Sea temp depth: 0.4 m below MLLW",True,True,False,realtime2
GSLM4,"Station GSLM4  - Gravelly Shoal Light, MI","National Weather Service Central Region
Weather Station
44.018 N 83.537 W (44°1'6"" N 83°32'14"" W)

Site elevation: 179 m above mean sea level
Anemometer height: 25 m above site elevation","Owned and maintained by National Weather Service Central Region
Weather Station
44.018 N 83.537 W (44°1'6"" N 83°32'14"" W)

Site elevation: 179 m above mean sea level
Anemometer height: 25 m above site elevation",True,True,False,realtime2
GTBM4,Station GTBM4  - Grand Traverse Bay Observing System Station 2,Unknown,No deployment notes found,False,False,True,none
GTLM4,"Station GTLM4  - Grand Traverse Light, MI","National Weather Service Central Region
GLOS Weather Station
45.211 N 85.550 W (45°12'38"" N 85°33'1"" W)

Site elevation: 176 m above mean sea level
Air temp height: 1.5 m above site elevation
Anemometer height: 16 m above site elevation
Barometer elevation: 183.8 m above mean sea level","Owned and maintained by National Weather Service Central Region
GLOS Weather Station
45.211 N 85.550 W (45°12'38"" N 85°33'1"" W)

Site elevation: 176 m above mean sea level
Air temp height: 1.5 m above site elevation
Anemometer height: 16 m above site elevation
Barometer elevation: 183.8 m above mean sea level",True,True,False,realtime2
GTOT2,"Station GTOT2  - 8771450 - Galveston Pier 21, TX","NOAA's National Ocean Service
Water Level Observation Network
29.311 N 94.792 W (29°18'38"" N 94°47'30"" W)

Site elevation: 4.8 m above mean sea level","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
29.311 N 94.792 W (29°18'38"" N 94°47'30"" W)

Site elevation: 4.8 m above mean sea level",True,True,False,realtime2
GTQF1,"Station GTQF1  - Pellicer Creek, Guan Tolomato Matanzas Reserve, FL","National Estuarine Research Reserve System
NERRS Water Quality Station
29.667 N 81.257 W (29°40'1"" N 81°15'27"" W)","Owned and maintained by National Estuarine Research Reserve System
NERRS Water Quality Station
29.667 N 81.257 W (29°40'1"" N 81°15'27"" W)",False,False,True,none
GTRM4,"Station GTRM4  - Superior Grand Traverse Bay, MI","National Weather Service Central Region
GLOS Weather Station
47.179 N 88.241 W (47°10'43"" N 88°14'29"" W)

Site elevation: 190 m above mean sea level
Air temp height: 3.3 m above site elevation
Anemometer height: 10 m above site elevation
Barometer elevation: 191.1 m above mean sea level","Owned and maintained by National Weather Service Central Region
GLOS Weather Station
47.179 N 88.241 W (47°10'43"" N 88°14'29"" W)

Site elevation: 190 m above mean sea level
Air temp height: 3.3 m above site elevation
Anemometer height: 10 m above site elevation
Barometer elevation: 191.1 m above mean sea level",False,False,True,none
GTXF1,"Station GTXF1  - Pellicer Creek, Guana Tolomato Matanzas Reserve, FL","National Estuarine Research Reserve System
NERRS Weather Station
29.658 N 81.233 W (29°39'28"" N 81°13'58"" W)

Site elevation: 1.3 m above mean sea level
Air temp height: 2 m above site elevation
Anemometer height: 3.1 m above site elevation
Barometer elevation: 2.3 m above mean sea level","Owned and maintained by National Estuarine Research Reserve System
NERRS Weather Station
29.658 N 81.233 W (29°39'28"" N 81°13'58"" W)

Site elevation: 1.3 m above mean sea level
Air temp height: 2 m above site elevation
Anemometer height: 3.1 m above site elevation
Barometer elevation: 2.3 m above mean sea level",True,True,False,realtime2
GUXA2,"Station GUXA2  - Gustavus Dock, AK","Marine Exchange of Alaska
C-MAN Station
58.408 N 135.726 W (58°24'28"" N 135°43'35"" W)

Site elevation: 7 m above mean sea level
Air temp height: 7.6 m above site elevation
Anemometer height: 7.6 m above site elevation
Barometer elevation: 14.6 m above mean sea level","Owned and maintained by Marine Exchange of Alaska
C-MAN Station
58.408 N 135.726 W (58°24'28"" N 135°43'35"" W)

Site elevation: 7 m above mean sea level
Air temp height: 7.6 m above site elevation
Anemometer height: 7.6 m above site elevation
Barometer elevation: 14.6 m above mean sea level",True,True,False,realtime2
GWPM6,"Station GWPM6  - 8745651 - West Pier, Gulfport, MS","NOAA's National Ocean Service
Water Level Observation Network
30.348 N 89.087 W (30°20'53"" N 89°5'13"" W)

Air temp height: 5.7 m above site elevation
Anemometer height: 13.8 m above site elevation
Barometer elevation: 7.5 m above mean sea level","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
30.348 N 89.087 W (30°20'53"" N 89°5'13"" W)

Air temp height: 5.7 m above site elevation
Anemometer height: 13.8 m above site elevation
Barometer elevation: 7.5 m above mean sea level",False,False,True,none
