owner,preferred_data_source,station_count
"National Data Buoy Center
3-meter discus buoy w/ seal cage
SCOOP payload
57.910 N 150.129 W (57°54'37"" N 150°7'46"" W)

Site elevation: sea level
Air temp height: 3.4 m above site elevation
Anemometer height: 3.8 m above site elevation
Barometer elevation: 2.4 m above mean sea level
Sea temp depth: 2 m below water line
Water depth: 220 m
Watch circle radius: 452 yards",realtime2,1
"National Data Buoy Center
3-meter discus buoy w/ seal cage
SCOOP payload
59.508 N 148.005 W (59°30'29"" N 148°0'17"" W)

Site elevation: sea level
Air temp height: 3.4 m above site elevation
Anemometer height: 3.8 m above site elevation
Barometer elevation: 2.4 m above mean sea level
Sea temp depth: 2 m below water line
Water depth: 200 m
Watch circle radius: 307 yards",realtime2,1
"National Data Buoy Center
3-meter discus buoy w/ seal cage
SCOOP payload
59.670 N 143.353 W (59°40'13"" N 143°21'12"" W)

Site elevation: sea level
Air temp height: 3.4 m above site elevation
Anemometer height: 3.8 m above site elevation
Barometer elevation: 2.4 m above mean sea level
Sea temp depth: 2 m below water line
Water depth: 296 m
Watch circle radius: 517 yards",realtime2,1
"National Data Buoy Center
3-meter discus buoy w/ seal cage
SCOOP payload
60.230 N 146.837 W (60°13'48"" N 146°50'12"" W)

Site elevation: sea level
Air temp height: 3.4 m above site elevation
Anemometer height: 3.8 m above site elevation
Barometer elevation: 2.4 m above mean sea level
Sea temp depth: 2 m below water line
Water depth: 215 m
Watch circle radius: 205 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
14.512 N 75.153 W (14°30'43"" N 75°9'11"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 4136 m
Watch circle radius: 4123 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
15.285 N 67.567 W (15°17'5"" N 67°34'2"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 4678 m
Watch circle radius: 4837 yards",none,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
16.434 N 63.329 W (16°26'2"" N 63°19'43"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 2.7 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 1469 m
Watch circle radius: 1403 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
17.070 N 157.755 W (17°4'12"" N 157°45'18"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 4979 m
Watch circle radius: 5029 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
17.538 N 152.230 W (17°32'17"" N 152°13'48"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 5278 m
Watch circle radius: 5188 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
19.143 N 160.645 W (19°8'35"" N 160°38'42"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 5023 m
Watch circle radius: 5004 yards",none,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
19.820 N 84.980 W (19°49'12"" N 84°58'48"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 4578 m
Watch circle radius: 4502 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
21.090 N 64.864 W (21°5'24"" N 64°51'52"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 5286 m
Watch circle radius: 5391 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
22.140 N 94.112 W (22°8'24"" N 94°6'42"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 3608 m
Watch circle radius: 3584 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
23.528 N 153.792 W (23°31'42"" N 153°47'30"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 4762 m
Watch circle radius: 4932 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
23.840 N 68.340 W (23°50'24"" N 68°20'24"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 5553 m
Watch circle radius: 5716 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
24.359 N 162.081 W (24°21'32"" N 162°4'52"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 4860 m
Watch circle radius: 4962 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
25.926 N 89.662 W (25°55'32"" N 89°39'43"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 3200 m
Watch circle radius: 3238 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
25.950 N 93.780 W (25°57'0"" N 93°46'48"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 3208 m
Watch circle radius: 3138 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
27.505 N 62.271 W (27°30'17"" N 62°16'14"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 5480 m
Watch circle radius: 5615 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
27.557 N 71.480 W (27°33'25"" N 71°28'48"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 5328 m
Watch circle radius: 5420 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
28.787 N 86.007 W (28°47'12"" N 86°0'24"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 281 m
Watch circle radius: 470 yards",none,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
29.207 N 88.237 W (29°12'24"" N 88°14'12"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 192 m
Watch circle radius: 230 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
29.235 N 94.410 W (29°14'6"" N 94°24'36"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 15.5 m
Watch circle radius: 53 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
31.743 N 74.955 W (31°44'36"" N 74°57'18"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 3666 m
Watch circle radius: 5 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
31.831 N 69.573 W (31°49'53"" N 69°34'23"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 5394 m
Watch circle radius: 5388 yards",none,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
32.418 N 119.535 W (32°25'6"" N 119°32'6"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 1390 m
Watch circle radius: 1415 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
32.502 N 79.099 W (32°30'7"" N 79°5'56"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 35 m
Watch circle radius: 118 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
34.746 N 72.415 W (34°44'46"" N 72°24'53"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 4450 m
Watch circle radius: 4534 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
35.015 N 75.397 W (35°0'54"" N 75°23'48"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 65 m
Watch circle radius: 134 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
37.750 N 122.838 W (37°45'0"" N 122°50'18"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 53 m
Watch circle radius: 102 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
39.618 N 72.644 W (39°37'6"" N 72°38'40"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 77 m
Watch circle radius: 155 yards",none,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
40.258 N 73.175 W (40°15'30"" N 73°10'29"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 40.2 m
Watch circle radius: 83 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
40.368 N 73.701 W (40°22'6"" N 73°42'2"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 26 m
Watch circle radius: 60 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
40.693 N 72.049 W (40°41'34"" N 72°2'56"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 48 m
Watch circle radius: 112 yards",none,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
41.088 N 66.546 W (41°5'18"" N 66°32'44"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 90.2 m
Watch circle radius: 162 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
41.497 N 70.283 W (41°29'50"" N 70°16'59"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 16.5 m
Watch circle radius: 46 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
42.203 N 70.154 W (42°12'11"" N 70°9'14"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 43.9 m
Watch circle radius: 98 yards",none,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
44.284 N 67.301 W (44°17'2"" N 67°18'4"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 188 m
Watch circle radius: 308 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
44.679 N 124.535 W (44°40'46"" N 124°32'6"" W)

Site elevation: sea level
Air temp height: 3.4 m above site elevation
Anemometer height: 3.8 m above site elevation
Barometer elevation: 2.4 m above mean sea level
Sea temp depth: 2 m below water line
Water depth: 149 m
Watch circle radius: 231 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
55.845 N 142.920 W (55°50'42"" N 142°55'12"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 3749 m
Watch circle radius: 3886 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy
SCOOP payload
57.034 N 177.468 W (57°2'1"" N 177°28'4"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 3696 m
Watch circle radius: 3757 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy w/ seal cage
SCOOP payload
35.770 N 121.903 W (35°46'12"" N 121°54'11"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 1154 m
Watch circle radius: 1105 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy w/ seal cage
SCOOP payload
36.785 N 122.396 W (36°47'5"" N 122°23'46"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 1693 m
Watch circle radius: 1793 yards",none,1
"National Data Buoy Center
3-meter foam buoy w/ seal cage
SCOOP payload
40.716 N 124.540 W (40°42'58"" N 124°32'24"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 3.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 456 m
Watch circle radius: 652 yards",realtime2,1
"National Data Buoy Center
3-meter foam buoy w/ seal cage
SCOOP payload
56.296 N 148.027 W (56°17'46"" N 148°1'37"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 4123 m
Watch circle radius: 4212 yards",realtime2,1
